under-five deaths,infant deaths,Adult Mortality,HIV/AIDS,Schooling,Income composition of resources,Diphtheria,BMI,Polio,Life expectancy
-0.11242947499132563,-0.07890959153418076,-0.4255746867880008,-0.3234448000817086,0.7375415949526183,0.5344580861690861,0.5362958979665927,0.9475247709430602,0.5332243377101179,75.3
-0.11242947499132563,-0.07890959153418076,-0.41751401789445625,-0.3234448000817086,0.7375415949526183,0.510042221172127,0.5362958979665927,0.8923157630413875,0.5332243377101179,75.1
-0.11242947499132563,-0.07890959153418076,-0.3933320112138226,-0.3234448000817086,0.6149860305218688,0.4709768371769928,0.5362958979665927,0.8371067551397148,0.5332243377101179,74.9
-0.11242947499132563,-0.07890959153418076,-0.3691500045331889,-0.3234448000817086,0.4924304660911194,0.4221451071830749,0.5362958979665927,0.7818977472380421,0.5332243377101179,74.7
-0.11866318005321612,-0.08739089315947518,-0.3369073289590107,-0.3234448000817086,0.3392360105526827,0.37819655018854886,0.5362958979665927,0.7266887393363693,0.4903944254408948,74.4
-0.11866318005321612,-0.08739089315947518,-0.312725322278377,-0.3234448000817086,0.18604155501424605,0.33913116619341455,0.45167938889037945,0.6764987321530306,0.4047346009024487,74.1
-0.11866318005321612,-0.08739089315947518,-0.2885433155977434,-0.3234448000817086,0.09412488169118437,0.30494895519767207,0.5362958979665927,-1.632241598280552,0.5332243377101179,73.8
-0.11866318005321612,-0.08739089315947518,-0.2643613089171097,-0.3234448000817086,0.09412488169118437,0.28541626320010544,0.5362958979665927,0.576118717786353,0.5332243377101179,73.4
-0.1248968851151066,-0.0958721947847696,-0.23211863334293145,-0.3234448000817086,0.0022082083681221314,0.25611722520375474,0.24013811619984635,0.5309477113213483,0.23341495182555652,72.9
-0.11866318005321612,-0.0958721947847696,-1.2155202383553674,-0.3234448000817086,-0.0897084649549401,0.2219350142080122,0.1555216071236331,0.48075770413800956,0.14775512728711043,72.3
-0.11866318005321612,-0.08739089315947518,-0.1515119444074859,-0.3234448000817086,-0.15098624717031456,0.17310328421409432,0.19782986166173974,0.43558669767300473,0.19058503955633346,71.7
-0.11866318005321612,-0.08739089315947518,-0.15957261330103045,-0.3234448000817086,-0.273541811601064,0.12427155422017647,0.1555216071236331,0.3904156912079999,0.14775512728711043,71.6
-0.11242947499132563,-0.08739089315947518,-0.15957261330103045,-0.3234448000817086,-0.33481959381643844,0.08032299722565038,0.282446370737953,0.3502636854613287,0.27624486409477955,71.4
-0.10619576992943516,-0.07890959153418076,-0.15957261330103045,-0.3234448000817086,-0.3960973760318135,0.041257613230516084,0.1555216071236331,0.3050926789963239,0.14775512728711043,71.3
0.34886469958856997,0.30274898160406827,1.3719544764724354,0.031100848327889844,-0.18162513827800178,-0.471475551705621,-0.7752599927147125,-0.7539164725721237,-3.2358079419815104,52.4
0.36756581477424144,0.3112302832293627,1.4767431720885145,0.05079782879508978,-0.18162513827800178,-0.4910082437031882,-0.7752599927147125,-0.784030476882127,-0.6231832935589044,51.7
0.3925006350218033,0.32819288647995154,1.5331678543433265,0.1098887701966895,-0.18162513827800178,-0.5105409357007553,-0.22525268371932647,-0.8141444811921301,-0.6660132058281275,51.1
0.4236691603312557,0.3536367913558348,1.5573498610239602,0.16897971159828928,-0.5186529404625624,-0.5837885306916322,-0.3098691927955397,-0.8442584855021334,-0.3233739076743431,56.0
0.4548376856407081,0.3790806962317181,1.5815318677045938,0.14928273113108936,-0.7944029604317485,-0.6472697796837253,-0.4791022109479662,-0.8693534890938028,-0.40903373221278916,51.0
0.492239916012051,0.40452460110760136,1.613774543278772,0.14928273113108936,-0.916958524862498,-0.6814519906794678,-0.22525268371932647,-1.8028876227039037,-0.0663944340590048,49.6
0.5296421463833939,0.42996850598348463,1.6460172188529503,0.14928273113108936,-1.0701529804009347,-0.7205173746746022,-3.2291387559248963,-0.9295814977138094,-0.8373328549050196,49.1
0.5670443767547367,0.4554124108593679,1.6621385566400393,0.16897971159828928,-1.192708544831684,-0.7791154506673034,-0.5637187200241794,-0.9546765013054788,-0.7516730303665735,48.7
0.5982129020641892,0.4808563157352511,1.6943812322142175,0.16897971159828928,-1.3152641092624333,-0.8474798726587883,-0.3944857018717529,-0.9797715048971481,-0.3233739076743431,48.2
0.6293814273736416,0.5063002206111344,1.742745245575485,0.14928273113108936,-1.46845856480087,-0.9207274676496652,-2.044507628857911,-1.0098855092071515,-1.993740486174042,47.7
0.660549952683094,0.5232628238617233,1.7508059144690296,0.16897971159828928,-1.5910141292316196,-0.9842087166417584,-1.8752746107054847,-1.0349805127988208,-1.8652507493663728,47.4
